MASTER_CAMPAIGN_ID,SKU_NAME
"i2cORALBV4","ORAL B PRECISION CLEAN PWR BRUSHHEADS X2"
"i2cORALBV4","ORAL B PRECISION CLEAN PWR BRUSHHEADS X4"
"i2cORALBV4","ORAL B PRECISION CLEAN REFILL X8"
"i2cORALBV4","ORAL B PRO CROSS ACTION 2000 BRUSH"
"i2cORALBV4","ORAL B PRO CROSS ACTION 3000 BRUSH"
"i2cORALBV4","ORAL B PRO CROSS ACTION 4000 BRUSH"
"i2cORALBV4","ORAL B PRO CROSS ACTION 600 BRUSH"
"i2cORALBV4","ORAL B PRO WHITE BRUSH HEADS X4"
"i2cORALBV4","ORAL B PRO WHITE POWER BRUSH HEADS X 2"
"i2cORALBV4","ORAL B PROF CARE 500 FLOSS ACTION"
"i2cORALBV4","ORAL B PROFESSIONAL CARE 500 BRUSH"
"i2cORALBV4","ORAL B PROFESSIONAL CARE 8500 DELUXE"
"i2cORALBV4","ORAL B PROFESSIONAL CARE 8500 MODE 2 NEW"
"i2cORALBV4","ORAL B PULSAR PRO-EXPERT 35 SOFT BRUSH"
"i2cORALBV4","ORAL B REFILL HEADS FLOSS ACTION 4"
"i2cORALBV4","ORAL B TRIZONE 1000/2000 RECHARGE BRUSH"
"i2cORALBV4","ORAL B TRIZONE 600 RECHARGEABLE BRUSH"
"i2cORALBV4","ORAL B TRIZONE HEADS X4"
"i2cORALBV4","ORAL B TRIZONE REFILL HEADS X2"
"i2cORALBV4","ORAL B VITALITY CROSS ACTION/PRECISION"
"i2cORALBV4","ORAL B VITALITY DUAL ACTION POWERT/BRUSH"
"i2cORALBV4","ORAL B VITALITY DUAL CLEAN BRUSH/TIMER"
"i2cORALBV4","ORAL B VITALITY PLUS TRIZONE TBRUSH"
"i2cORALBV4","ORAL B VITALITY PLUS WHITE&CLEAN TBRUSH"
"i2cORALBV4","ORAL B VITALITY PLUSCROSS ACTION  TBRUSH"
"i2cORALBV4","ORAL B VITALITY PRO WHITE BRUSH + TIMER"
"i2cORALBV4","ORAL B VITALITY SONIC &TIMER TOOTHBRUSH"
"i2cORALBV4","ORAL B VITALITY STAGES AVENGERS TBRUSH"
"i2cVENUSV2","GILLETTE VENUS EMBRACE BLADES 3S"
"i2cVENUSV2","GILLETTE VENUS EMBRACE BLADES X 4"
"i2cVENUSV2","GILLETTE VENUS EMBRACE RAZOR"
"i2cVENUSV2","GILLETTE VENUS EMBRACE SENS BLDS X 4"
"i2cVENUSV2","GILLETTE VENUS SNAP EMBRACE RAZOR"
"i2cVENUSV4","GILLETTE VENUS EMBRACE BLADES 3S"
"i2cVENUSV4","GILLETTE VENUS EMBRACE BLADES X 4"
"i2cVENUSV4","GILLETTE VENUS EMBRACE RAZOR"
"i2cVENUSV4","GILLETTE VENUS EMBRACE SENS BLDS X 4"
"i2cVENUSV4","GILLETTE VENUS SNAP EMBRACE RAZOR"
